-4.758931910709036928e-04
-9.268700881708944080e-04
-1.345062687883327723e-03
-1.722829729755386702e-03
-2.052848004729005728e-03
-2.328197321323456290e-03
-2.542437826863267782e-03
-2.689678580205122696e-03
-2.764636494895636627e-03
-2.762685009109641827e-03
-2.679892085631421783e-03
-2.513047393438874386e-03
-2.259678765305346212e-03
-1.918058256978463078e-03
-1.487198345176590775e-03
-9.668389904542128155e-04
-3.574264494706092671e-04
3.399151517523395227e-04
1.123418380845475975e-03
1.990712040694710139e-03
2.938864513706819503e-03
3.964429749796941765e-03
5.063494789880646982e-03
6.231727796423007677e-03
7.464425668303096249e-03
8.756560443775457392e-03
1.010282383594213879e-02
1.149766939583396139e-02
1.293535195161433365e-02
1.440996412294279043e-02
1.591546985287395008e-02
1.744573502906286017e-02
1.899455537903539312e-02
2.055568191650219284e-02
2.212284428554640511e-02
2.368977239499808068e-02
2.525021675667300791e-02
2.679796793915785458e-02
2.832687552507096029e-02
2.983086691628713399e-02
3.130396627302971246e-02
3.274031380133433922e-02
3.413418552432744696e-02
3.548001358990161835e-02
3.677240708518558776e-02
3.800617325053659568e-02
3.917633891672314683e-02
4.027817193076255881e-02
4.130720229187816173e-02
4.225924269085409163e-02
4.313040813291492415e-02
4.391713432947723372e-02
4.461619456262506944e-02
4.522471476066739632e-02
4.574018656841534469e-02
4.616047825009655242e-02
4.648384332440132216e-02
4.670892689372899143e-02
4.683476969326746259e-02
4.686080994400521060e-02
4.678688314594559722e-02
4.661321999026723367e-02
4.634044259999058057e-02
4.596955932628859348e-02
4.550195833182373029e-02
4.493940018202811915e-02
4.428400964210994079e-02
4.353826684223142951e-02
4.270499792779916537e-02
4.178736525916097039e-02
4.078885716674224282e-02
3.971327720900304226e-02
3.856473282222676324e-02
3.734762319850803980e-02
3.606662618294269318e-02
3.472668394655820112e-02
3.333298716927290267e-02
3.189095745982058888e-02
3.040622774776421608e-02
2.888462040674088377e-02
2.733212290751012644e-02
2.575486085444098419e-02
2.415906832627557482e-02
2.255105552074629024e-02
2.093717378930151293e-02
1.932377824060132337e-02
1.771718818456246777e-02
1.612364578162011827e-02
1.454927334832627900e-02
1.300002984949349440e-02
1.148166717376269963e-02
9.999686842517773247e-03
8.559297838724631846e-03
7.165376260222643123e-03
5.822427502037795695e-03
4.534551651661631287e-03
3.305412742370647354e-03
2.138212452274954913e-03
1.035668762603325545e-03
-1.600897947373069929e-15
